5.8886456,4.33166,-0.5095768,10.556772
5.854445,4.3609324,-0.51301,10.727775
5.8200173,4.3900323,-0.51641464,10.899913
5.7853646,4.418959,-0.51979065,11.073178
5.750488,4.4477115,-0.5231552,11.247563
5.7153883,4.476289,-0.52649117,11.423059
5.6800685,4.504689,-0.5297985,11.599659
5.64453,4.532912,-0.53307724,11.777352
5.6087737,4.560956,-0.5363388,11.956132
5.572802,4.5888195,-0.5395775,12.135989
5.536617,4.616503,-0.54278183,12.316916
5.500219,4.644004,-0.5459633,12.498904
5.463611,4.6713214,-0.54911613,12.681944
5.4267945,4.6984553,-0.5522518,12.866027
5.3897715,4.7254043,-0.55534744,13.051144
5.352543,4.7521667,-0.5584259,13.237287
5.3151107,4.7787423,-0.5614815,13.424446
5.2774773,4.8051295,-0.5645027,13.612614
5.239644,4.831328,-0.56750107,13.80178
5.201613,4.857336,-0.5704651,13.991936
5.1633854,4.883153,-0.57341194,14.183073
5.1249638,4.908778,-0.57632446,14.375181
5.0863495,4.93421,-0.5792141,14.568253
5.047545,4.9594474,-0.5820694,14.762277
5.008551,4.9844904,-0.58490753,14.957245
4.9693704,5.009337,-0.58771133,15.153148
4.930005,5.033987,-0.5904808,15.349976
4.8904567,5.0584393,-0.5932274,15.547719
4.8507266,5.0826926,-0.5959511,15.746368
4.8108172,5.1067467,-0.59864044,15.945914
4.7707305,5.1306005,-0.6012955,16.146347
4.7304688,5.1542525,-0.6039276,16.347656
4.6900334,5.177703,-0.60653114,16.549833
4.6494265,5.20095,-0.60910606,16.752869
4.6086497,5.2239933,-0.6116524,16.956753
4.567705,5.246832,-0.61416435,17.161474
4.5265956,5.2694645,-0.6166477,17.367023
4.485322,5.2918916,-0.6191025,17.573391
4.4438868,5.3141108,-0.6215286,17.780567
4.402292,5.336122,-0.62392616,17.988543
4.360539,5.3579245,-0.62628937,18.197306
4.3186307,5.379518,-0.62862396,18.406847
4.276569,5.400901,-0.63092995,18.617157
4.2343554,5.4220724,-0.6332016,18.828224
4.1919923,5.4430323,-0.63544464,19.04004
4.149482,5.46378,-0.6376591,19.252592
4.106826,5.4843144,-0.6398392,19.465872
4.0640264,5.5046344,-0.64199066,19.679869
4.0210857,5.52474,-0.6441078,19.894571
3.9780061,5.54463,-0.64619637,20.10997
3.9347894,5.564304,-0.6482506,20.326054
3.8914375,5.583761,-0.6502762,20.542812
3.847953,5.6030006,-0.65226746,20.760235
3.8043377,5.622022,-0.6542301,20.978312
3.760594,5.640825,-0.65615845,21.197031
3.7167232,5.6594086,-0.65805817,21.416384
3.6727283,5.677772,-0.65992355,21.636358
3.6286113,5.695915,-0.6617546,21.856943
3.5843742,5.713837,-0.66355705,22.078129
3.5400193,5.7315373,-0.66532516,22.299904
3.4955482,5.749015,-0.66706467,22.522259
3.450964,5.7662697,-0.6687641,22.74518
3.406268,5.783301,-0.6704407,22.96866
3.3614628,5.800108,-0.6720772,23.192686
3.3165505,5.816691,-0.6736851,23.417248
3.2715337,5.833049,-0.6752529,23.642332
3.2264137,5.84918,-0.67679787,23.867931
3.1811936,5.865086,-0.67830276,24.094032
3.135875,5.8807654,-0.67977905,24.320625
3.0904605,5.8962173,-0.6812153,24.547697
3.0449524,5.9114423,-0.6826229,24.775238
2.9993522,5.926439,-0.6840019,25.003239
2.9536629,5.9412074,-0.6853409,25.231686
2.9078865,5.9557467,-0.6866455,25.460567
2.862025,5.970057,-0.6879215,25.689875
2.8160808,5.9841375,-0.6891632,25.919596
2.7700562,5.9979877,-0.69037056,26.14972
2.7239532,6.011607,-0.6915436,26.380234
2.6777744,6.024996,-0.69268227,26.611128
2.631522,6.0381536,-0.6937866,26.84239
2.5851982,6.0510793,-0.69485664,27.074009
2.538805,6.063773,-0.69589806,27.305975
2.492345,6.0762353,-0.6968994,27.538275
2.4458206,6.0884643,-0.69786644,27.770897
2.3992336,6.10046,-0.69880486,28.003832
2.3525867,6.112223,-0.6997032,28.237066
2.305882,6.123752,-0.70057297,28.47059
2.2591217,6.1350474,-0.70140266,28.704391
2.2123082,6.146109,-0.70220375,28.93846
2.1654434,6.156936,-0.7029705,29.172783
2.1185303,6.167529,-0.7036972,29.407349
2.0715706,6.177887,-0.7043953,29.642147
2.0245671,6.18801,-0.7050533,29.877165
1.9775215,6.197898,-0.70568275,30.112392
1.9304367,6.20755,-0.7062721,30.347816
1.8833145,6.2169666,-0.7068329,30.583427
1.8361577,6.226147,-0.7073536,30.819212
1.788968,6.235092,-0.7078457,31.05516
1.7417481,6.243801,-0.7082977,31.29126
1.6945,6.2522736,-0.70872116,31.5275
1.6472263,6.26051,-0.70910454,31.763868
1.5999291,6.2685094,-0.7094593,32.000355
1.5526108,6.276273,-0.709774,32.236946
1.5052742,6.283799,-0.7100487,32.47363
1.4579209,6.2910886,-0.71030045,32.710396
1.4105538,6.2981415,-0.71050644,32.94723
1.3631744,6.3049574,-0.71068954,33.184128
1.315786,6.3115363,-0.7108269,33.42107
1.2683899,6.3178782,-0.7109413,33.65805
1.2209892,6.323983,-0.71101,33.895054
1.1735862,6.329851,-0.7110443,34.13207
1.1261826,6.335482,-0.71105576,34.369087
1.0787811,6.340876,-0.7110214,34.606094
1.0313843,6.346033,-0.71095276,34.84308
0.98399353,6.350953,-0.7108612,35.080032
0.93661195,6.355636,-0.7107239,35.31694
0.8892418,6.360082,-0.7105522,35.55379
0.8418854,6.3642917,-0.7103462,35.790573
0.794545,6.3682647,-0.7101059,36.027275
0.7472229,6.3720007,-0.70983124,36.263885
0.69992065,6.3755,-0.7095337,36.500397
0.6526413,6.3787637,-0.70919037,36.736794
0.60538715,6.38179,-0.7088127,36.973064
0.5581604,6.3845816,-0.7084007,37.209198
0.51096344,6.387136,-0.7079544,37.445183
0.46379852,6.389455,-0.70747375,37.681007
0.41666794,6.3915386,-0.7069588,37.91666
0.36957398,6.393386,-0.70640945,38.15213
0.32251891,6.394999,-0.7058258,38.387405
0.27550507,6.396376,-0.7052078,38.622475
0.2285347,6.3975186,-0.7045555,38.857327
0.1816101,6.398427,-0.70386887,39.09195
0.13473359,6.399101,-0.7031479,39.326332
0.08790741,6.3995404,-0.7023926,39.560463
0.041133117,6.399746,-0.7016144,39.794334
-0.005586243,6.3997183,-0.7007904,40.02793
-0.052248385,6.399457,-0.6999321,40.261242
-0.09885102,6.3989625,-0.69903946,40.494255
-0.14539185,6.398236,-0.6981125,40.72696
-0.19186936,6.3972764,-0.6971626,40.959347
-0.23828049,6.396085,-0.696167,41.191402
-0.2846237,6.3946614,-0.69514847,41.42312
-0.330896,6.3930073,-0.69408417,41.65448
-0.3770958,6.391122,-0.692997,41.88548
-0.42322007,6.3890057,-0.691864,42.1161
-0.46926728,6.3866596,-0.69070816,42.346336
-0.5152351,6.3840833,-0.689518,42.576176
-0.5611214,6.3812776,-0.68829346,42.805607
-0.6069237,6.378243,-0.6870346,43.03462
-0.6526398,6.37498,-0.6857414,43.2632
-0.6982674,6.3714886,-0.6844139,43.491337
-0.74380416,6.3677692,-0.68305206,43.71902
-0.78924793,6.363823,-0.6816559,43.94624
-0.83459705,6.35965,-0.6802368,44.172985
-0.87984926,6.355251,-0.6787834,44.399246
-0.9250023,6.350626,-0.6772957,44.62501
-0.97005385,6.3457756,-0.6757736,44.85027
-1.0150017,6.3407006,-0.6742172,45.07501
-1.0598434,6.335401,-0.6726265,45.299217
-1.1045777,6.3298783,-0.6710129,45.52289
-1.1492013,6.324132,-0.6693535,45.746006
-1.1937126,6.3181634,-0.6676712,45.968563
-1.2381096,6.311973,-0.6659546,46.190548
-1.2823899,6.305561,-0.66420364,46.41195
-1.3265518,6.2989283,-0.6624298,46.63276
-1.3705933,6.292075,-0.66062164,46.852966
-1.4145119,6.285002,-0.65877914,47.07256
-1.4583054,6.277711,-0.6569023,47.291527
-1.5019715,6.270201,-0.65499115,47.509857
-1.5455086,6.2624736,-0.6530571,47.727543
-1.5889145,6.254529,-0.6510887,47.944572
-1.6321869,6.246368,-0.649086,48.160934
-1.6753243,6.2379913,-0.6470604,48.37662
-1.7183243,6.2293997,-0.64500046,48.59162
-1.7611847,6.2205935,-0.6429062,48.805923
-1.8039032,6.211574,-0.6407776,49.019516
-1.8464783,6.2023416,-0.6386261,49.23239
-1.8889077,6.1928973,-0.6364403,49.44454
-1.9311898,6.1832414,-0.63423157,49.65595
-1.9733223,6.1733747,-0.6319885,49.86661
-2.0153031,6.163298,-0.62971115,50.076515
-2.0571306,6.1530123,-0.6274109,50.285652
-2.0988023,6.1025186,-0.6250763,50.49401
-2.1403139,6.051818,-0.62267303,50.70157
-2.1816614,6.000911,-0.62021255,50.908306
-2.222841,5.949804,-0.61769485,51.114204
-2.263848,5.898496,-0.6151085,51.31924
-2.3046792,5.8469925,-0.6124649,51.523396
-2.34533,5.7952943,-0.6097641,51.72665
-2.3857963,5.743406,-0.6069946,51.92898
-2.4260743,5.6913276,-0.60416794,52.13037
-2.4661598,5.6390634,-0.601284,52.3308
-2.5060487,5.586614,-0.59833145,52.530243
-2.5457368,5.533984,-0.59532166,52.728683
-2.585221,5.481175,-0.5922661,52.926105
-2.6244972,5.42819,-0.58914185,53.122486
-2.6635606,5.3750305,-0.58594894,53.317802
-2.7024078,5.321701,-0.58271027,53.51204
-2.7410355,5.268202,-0.57941437,53.705177
-2.7794397,5.214537,-0.57606125,53.897198
-2.8176162,5.1607103,-0.5726509,54.08808
-2.855562,5.1067214,-0.56918335,54.27781
-2.8932724,5.0525765,-0.56565857,54.466362
-2.9307442,4.998276,-0.56207657,54.65372
-2.9679735,4.943823,-0.55843735,54.839867
-3.004957,4.8892207,-0.55475235,55.024784
-3.0416908,4.834472,-0.55101013,55.208454
-3.0781715,4.7795806,-0.5472107,55.390858
-3.1143951,4.724548,-0.54335403,55.571976
-3.1503587,4.6693764,-0.5394516,55.751793
-3.186058,4.61407,-0.53549194,55.93029
-3.2214906,4.5586314,-0.5314865,56.107452
-3.256652,4.503063,-0.52742386,56.28326
-3.291539,4.4473696,-0.523304,56.457695
-3.3261483,4.391552,-0.51913834,56.63074
-3.3604767,4.335613,-0.5149269,56.802383
-3.3945205,4.279557,-0.51065826,56.972603
-3.4282768,4.2233853,-0.50634384,57.141384
-3.4617424,4.1671042,-0.50198364,57.308712
-3.4949136,4.1107125,-0.49756622,57.474567
-3.527787,4.0542173,-0.49310303,57.638935
-3.56036,3.997618,-0.48859406,57.8018
-3.5926292,3.9409192,-0.4840393,57.963146
-3.624591,3.884125,-0.47942734,58.122955
-3.656243,3.8272364,-0.47478104,58.281216
-3.6875818,3.770259,-0.4700775,58.43791
-3.7186036,3.7131932,-0.46532822,58.593018
-3.7493064,3.6560442,-0.4605446,58.746532
-3.7796867,3.5988145,-0.45570374,58.898434
-3.809742,3.541506,-0.45082855,59.04871
-3.8394692,3.4841242,-0.4459076,59.197346
-3.8688653,3.4266715,-0.44094086,59.344326
-3.897927,3.3691497,-0.43592834,59.489635
-3.9266527,3.3115633,-0.4308815,59.633263
-3.9550378,3.2539155,-0.42577744,59.77519
-3.983081,3.1962078,-0.42065048,59.915405
-4.010779,3.1384451,-0.4154663,60.053894
-4.038129,3.080631,-0.4102478,60.190643
-4.0651283,3.0227687,-0.40499496,60.32564
-4.091775,2.9648604,-0.39969635,60.458874
-4.118065,2.9069083,-0.39435196,60.590324
-4.143997,2.848919,-0.38898468,60.719986
-4.1695685,2.7908938,-0.38357162,60.847843
-4.194776,2.7328362,-0.3781128,60.97388
-4.2196183,2.6747494,-0.37263107,61.09809
-4.244092,2.6166368,-0.36710358,61.22046
-4.2681947,2.5585024,-0.36154175,61.340973
-4.2919235,2.5003483,-0.35593414,61.459618
-4.315277,2.442179,-0.35030365,61.576385
-4.338253,2.3839972,-0.34463882,61.691265
-4.360849,2.3258064,-0.33893967,61.804245
-4.383062,2.2676103,-0.33319473,61.91531
-4.4048905,2.2094114,-0.3274269,62.024452
-4.426332,2.151214,-0.32162476,62.13166
-4.4473853,2.0930212,-0.3157997,62.236927
-4.4680476,2.0348356,-0.3099289,62.340237
-4.4883165,1.9766619,-0.3040352,62.44158
-4.50819,1.9185029,-0.29810715,62.54095
-4.5276666,1.8603617,-0.29214478,62.638332
-4.546744,1.802242,-0.28615952,62.73372
-4.5654197,1.744147,-0.28013992,62.8271
-4.583693,1.6860812,-0.27409744,62.918465
-4.601561,1.6280465,-0.26802063,63.007805
-4.6190224,1.570047,-0.26192093,63.09511
-4.6360755,1.5120869,-0.25579834,63.180378
-4.6527185,1.4541682,-0.24964142,63.26359
-4.668949,1.3962951,-0.24346161,63.344746
-4.6847663,1.3384717,-0.23725891,63.423832
-4.700168,1.2806997,-0.23102188,63.50084
-4.7151527,1.2229838,-0.2247734,63.575764
-4.7297187,1.1653272,-0.2184906,63.648594
-4.7438645,1.1077341,-0.2121849,63.719322
-4.757589,1.0502068,-0.20586777,63.787945
-4.77089,0.9927489,-0.1995163,63.85445
-4.783767,0.93536454,-0.19315338,63.918835
-4.7962174,0.8780568,-0.18675613,63.981087
-4.8082414,0.8208286,-0.18035889,64.04121
-4.8198366,0.7636842,-0.1739273,64.09918
-4.8310013,0.7066271,-0.16747284,64.15501
-4.8417344,0.64966035,-0.16099548,64.20867
-4.8520355,0.5927869,-0.15451813,64.26018
-4.8619018,0.5360108,-0.147995,64.30951
-4.871335,0.47933638,-0.14149475,64.356674
-4.8803315,0.42276576,-0.13494873,64.40166
-4.8888903,0.36630294,-0.12837982,64.44445
-4.897011,0.3099507,-0.12181091,64.485054
-4.9046936,0.25371313,-0.115242004,64.52347
-4.9119353,0.19759436,-0.10862732,64.55968
-4.9187365,0.14159705,-0.102012634,64.59368
-4.9250946,0.08572453,-0.09537506,64.62547
-4.9310107,0.029980302,-0.08873749,64.65505
-4.936484,-0.025632028,-0.082099915,64.68242
-4.9415116,-0.08110864,-0.075416565,64.70756
-4.9460955,-0.13644703,-0.0687561,64.73048
-4.950232,-0.19164313,-0.062049866,64.75116
-4.953923,-0.24669378,-0.055366516,64.769615
-4.957167,-0.30159518,-0.04866028,64.785835
-4.9599624,-0.3563442,-0.041931152,64.79981
-4.9623094,-0.41093796,-0.035202026,64.81155
-4.9642076,-0.46537134,-0.0284729,64.82104
-4.965657,-0.5196425,-0.021743774,64.828285
-4.9666567,-0.5737472,-0.01499176,64.83328
-4.967206,-0.6276833,-0.008239746,64.83603
-4.9673038,-0.68144655,-0.0014648438,64.83652
-4.9672275,-0.7350351,0.0011444092,64.836136
-4.966974,-0.7884472,0.0037994385,64.83487
-4.9665422,-0.8416803,0.006477356,64.83271
-4.9659305,-0.8947326,0.009178162,64.82965
-4.965137,-0.94760233,0.0119018555,64.82568
-4.9641585,-1.0002869,0.014671326,64.82079
-4.9629946,-1.052785,0.017463684,64.81497
-4.9616427,-1.1050943,0.02027893,64.80821
-4.9601016,-1.157213,0.023117065,64.80051
-4.9583697,-1.209139,0.025978088,64.79185
-4.956445,-1.2608702,0.028862,64.78223
-4.9543276,-1.3124048,0.0317688,64.77164
-4.9520125,-1.3637402,0.034721375,64.76006
-4.949501,-1.4148749,0.03767395,64.747505
-4.9467897,-1.4658072,0.040672302,64.73395
-4.943878,-1.5165343,0.043670654,64.71939
-4.9407654,-1.5670553,0.046691895,64.70383
-4.937448,-1.6173671,0.04975891,64.68724
-4.9339266,-1.6674687,0.052825928,64.66963
-4.9301987,-1.7173575,0.055915833,64.65099
-4.9262633,-1.767032,0.059028625,64.63132
-4.922119,-1.8164896,0.062164307,64.610596
-4.917764,-1.8657284,0.065322876,64.58882
-4.913199,-1.9147463,0.068481445,64.565994
-4.9084215,-1.9635423,0.0716629,64.54211
-4.9034286,-2.0121133,0.07489014,64.51714
-4.8982224,-2.0604582,0.07809448,64.49111
-4.8927994,-2.1085749,0.081344604,64.464
-4.88716,-2.1564608,0.08459473,64.4358
-4.881302,-2.2041142,0.08786774,64.40651
-4.8752246,-2.2515333,0.091163635,64.37612
-4.8689256,-2.2987165,0.09448242,64.34463
-4.8624053,-2.3456616,0.09780121,64.31203
-4.8556643,-2.3923666,0.101119995,64.27832
-4.8486986,-2.4388294,0.10448456,64.24349
-4.8415103,-2.4850485,0.10782623,64.20755
-4.834096,-2.5310214,0.111213684,64.17048
-4.8264556,-2.576747,0.114601135,64.13228
-4.8185897,-2.6222231,0.11798859,64.09295
-4.810497,-2.6674473,0.121398926,64.05248
-4.802176,-2.712418,0.124809265,64.01088
-4.793626,-2.757134,0.12825394,63.96813
-4.784847,-2.801592,0.13168716,63.924232
-4.775837,-2.8457913,0.13514328,63.879185
-4.7665973,-2.88973,0.1385994,63.832985
-4.757126,-2.9334056,0.14206696,63.78563
-4.7474227,-2.9768167,0.14554596,63.737114
-4.737488,-3.0199614,0.14902496,63.68744
-4.72732,-3.0628378,0.15251541,63.6366
-4.716919,-3.105444,0.1560173,63.584595
-4.7062845,-3.1477783,0.1595192,63.53142
-4.6954155,-3.1898394,0.16303253,63.477077
-4.6843123,-3.2316246,0.16654587,63.421562
-4.672975,-3.2731328,0.1700592,63.364876
-4.661403,-3.3143613,0.17358398,63.307014
-4.649595,-3.3553095,0.17712021,63.247974
-4.637552,-3.3959754,0.18064499,63.18776
-4.625273,-3.436356,0.18418121,63.126366
-4.6127586,-3.4764516,0.18771744,63.063793
-4.6000075,-3.5162587,0.1912651,63.00004
-4.587021,-3.5557764,0.19480133,62.935104
-4.5737977,-3.5950027,0.198349,62.868988
-4.5603385,-3.6339366,0.20188522,62.801693
-4.5466433,-3.6725762,0.20543289,62.733215
-4.532711,-3.710919,0.20898056,62.663555
-4.518543,-3.7489638,0.21252823,62.592712
-4.5041385,-3.7867095,0.21606445,62.52069
-4.4894977,-3.8241537,0.21961212,62.447487
-4.474621,-3.8612955,0.22314835,62.373104
-4.4595084,-3.898132,0.22668457,62.297543
-4.4441605,-3.9346628,0.2302208,62.220802
-4.428577,-3.9708862,0.23375702,62.142883
-4.412758,-4.0068,0.2372818,62.06379
-4.396704,-4.042403,0.24080658,61.98352
-4.3804154,-4.0776944,0.24433136,61.902077
-4.3638926,-4.1126714,0.2478447,61.81946
-4.347135,-4.1473327,0.25135803,61.735676
-4.3301444,-4.181678,0.25485992,61.650723
-4.3129206,-4.215704,0.25836182,61.5646
-4.2954636,-4.24941,0.26185226,61.477318
-4.2777743,-4.2827954,0.2653427,61.38887
-4.259853,-4.315858,0.26882172,61.299263
-4.2417,-4.348596,0.27228928,61.2085
-4.223316,-4.381008,0.27575684,61.11658
-4.204703,-4.413093,0.2792015,61.023514
-4.1858597,-4.44485,0.28264618,60.9293
-4.166787,-4.4762764,0.28609085,60.833935
-4.147486,-4.507372,0.28951263,60.73743
-4.1279573,-4.538134,0.29293442,60.639786
-4.1082015,-4.5685625,0.2963333,60.541008
-4.0882196,-4.5986557,0.2997322,60.441097
-4.068012,-4.628412,0.30310822,60.34006
-4.0475802,-4.65783,0.30648422,60.2379
-4.026924,-4.6869097,0.30983734,60.13462
-4.006045,-4.715648,0.31319046,60.030224
-3.9849434,-4.7440457,0.3165207,59.924717
-3.963621,-4.7721,0.31983948,59.818104
-3.9420776,-4.79981,0.32314682,59.71039
-3.9203148,-4.8271747,0.32644272,59.601574
-3.8983338,-4.8541927,0.32971573,59.49167
-3.8761353,-4.8808637,0.3329773,59.380676
-3.8537202,-4.9071846,0.33622742,59.2686
-3.8310897,-4.933156,0.33945465,59.15545
-3.8082452,-4.9587755,0.34267044,59.041225
-3.7851868,-4.9840436,0.3458748,58.925934
-3.7619164,-5.0089583,0.34905624,58.80958
-3.7384355,-5.0335183,0.3522148,58.692177
-3.7147446,-5.057723,0.35536194,58.573723
-3.6908448,-5.081571,0.35849762,58.454224
-3.6667373,-5.105061,0.3616104,58.333687
-3.642424,-5.1281934,0.36470032,58.21212
-3.6179063,-5.1509657,0.36776733,58.08953
-3.5931847,-5.173378,0.3708229,57.965923
-3.568261,-5.195429,0.3738556,57.841305
-3.543136,-5.2171173,0.37687683,57.71568
-3.5178115,-5.2384424,0.37986374,57.589058
-3.492289,-5.2594037,0.3828392,57.461445
-3.4665697,-5.2799997,0.38579178,57.332848
-3.4406548,-5.3002295,0.38872147,57.203274
-3.4145463,-5.3200936,0.39162827,57.07273
-3.3882446,-5.3395896,0.39452362,56.941223
-3.3617523,-5.3587174,0.39738464,56.80876
-3.3350708,-5.3774757,0.40022278,56.675354
-3.3082016,-5.395865,0.40303802,56.541008
-3.2811456,-5.413883,0.40584183,56.405727
-3.2539048,-5.43153,0.4086113,56.269524
-3.226481,-5.4488053,0.41135788,56.132404
-3.1988754,-5.4657073,0.41408157,55.994377
-3.1710908,-5.4822364,0.41677094,55.855453
-3.1431274,-5.4983916,0.41944885,55.715637
-3.114988,-5.5141726,0.42209244,55.57494
-3.0866737,-5.5295777,0.42471313,55.43337
-3.0581863,-5.5446076,0.42731094,55.29093
-3.0295274,-5.559261,0.42988586,55.147636
-3.0006988,-5.5735373,0.43242645,55.003494
-2.9717026,-5.587436,0.43494415,54.858513
-2.942541,-5.600958,0.43742752,54.712704
-2.913215,-5.614101,0.439888,54.566074
-2.8837266,-5.6268644,0.4423256,54.418633
-2.854078,-5.63925,0.44472885,54.27039
-2.8242707,-5.651255,0.44710922,54.121353
-2.794307,-5.6628804,0.44945526,53.971535
-2.7641885,-5.674125,0.4517784,53.820942
-2.7339172,-5.684989,0.45406723,53.669586
-2.7034957,-5.695472,0.45632172,53.51748
-2.6729257,-5.7055736,0.4585533,53.364628
-2.642208,-5.715293,0.46076202,53.21104
-2.6113465,-5.724631,0.46292496,53.056732
-2.5803413,-5.7335863,0.46507645,52.901707
-2.549196,-5.7421594,0.46718216,52.74598
-2.5179117,-5.750349,0.46926498,52.589558
-2.4864914,-5.7581563,0.47130203,52.432457
-2.4549363,-5.765581,0.47332764,52.27468
-2.423249,-5.772622,0.47530746,52.116245
-2.3914316,-5.77928,0.4772644,51.957157
-2.3594863,-5.785555,0.47917557,51.797432
-2.3274155,-5.791446,0.48106384,51.637077
-2.295221,-5.796953,0.4829178,51.476105
-2.2629044,-5.8020773,0.48474884,51.31452
-2.2304688,-5.8068175,0.48653412,51.152344
